id,name,description,neighbourhood_cleansed,transit,host_id,host_name,host_is_superhost,city,state,zipcode,country,latitude,longitude,property_type,room_type,bathrooms,bedrooms,beds,price,reviews_per_month,review_scores_rating,accommodates,cancellation_policy
13236936,Comfortable room near redline MBTA subway stop!,"My place is close to Ashmont Station- red line subway stop, Tavolo Ristorante, Flat Black Coffee Co, Greenhills Irish Bakery, Blasi's Cafe. You’ll love my place because of the location, the high ceilings, the coziness, the views, , the kitchen. My place is good for solo adventurers and business travelers.",Dorchester,0,52601623,Jean,f,Boston,MA,02124,United States,42.28393321127926,-71.06883548728614,Apartment,Private room,1.0,1.0,1.0,55.0,0.37,20.0,1,strict
3539510,The Roseclair | 3BR 1BA | 2nd Floor,"The Roseclair is a, luxury apartment centrally located in Boston near the historic South End. The Roseclair combines characteristic turn-of-the-century Boston area architecture with modern day amenities and comfort. The Roseclair is a fully furnished 2nd floor, 1200sf luxury apartment centrally located in Boston near the historic South End. Part of a meticulous building restoration, the Roseclair combines characteristic turn-of-the-century Boston area architecture with modern day amenities and comfort. Original golden fir wood floors are complimented by thick, plush area rugs; designer furnishings create an elegant coziness throughout; and many luxuries of life are at your disposal. With the convenience of this location and comforts of this apartment, your short or long-term stay in Boston will be comfortable and memorable! Fully furnished, completely outfitted, thoroughly accessorized and much, much more!  Transportation to and from a Swank Properties unit is very convenient and easy.",Dorchester,0,71783,Lance,f,Boston,MA,02125,United States,42.32328478333982,-71.05985844715369,Apartment,Entire home/apt,1.0,3.0,3.0,164.0,0.52,92.0,6,strict
213086,Cozy room #2 at nice apt. in Boston,"Fully renovated with top quality of amenities. Located in a quiet and safe neighborhood.  Four minute walk to JFK Station which leads to Downtown Boston, MIT and Harvard shortly. Beach of Dorchester Bay is 15 minutes walking. Supermarket nearby. Location! Location! Location! Everything is new in the apartment: new queen bed with memory mattress, new sofa in the living room, and washer/dryer in basement. Coffee, tea are provided. Free wireless. Share the living room, kitchen and bathroom.  Comfortable and pleasant room for a single or a couple. Enter the  apartment with your own keys. My school is very close to the location. I will meet you quickly if you need any help. It is a very quiet and safe neighborhood. You will see many young professionals and students here. Close to Dorchester Ave, where you can find many restaurants.  The free school shuttle takes you to JFK Library and Museum in 5 minutes. Walk to a beach in 15 minutes.  For people (one person) who will stay in this apartmen",Dorchester,The free school shuttle takes you to JFK Library and Museum in 5 minutes. Walk to a beach in 15 minutes. ,886871,Nathan,f,Boston,MA,02125,United States,42.317215644422774,-71.05524406685984,Apartment,Private room,1.0,1.0,1.0,70.0,0.76,92.0,1,moderate
8536113,Melville Park Queen Anne Victorian Home,"My place is close to family-friendly activities and public transport. You’ll love my place because of classic era details with a touch of modern amenities, the huge front deck, the location, the coziness, the views, & the people. My place is good for couples, solo adventurers, business travelers, families (with kids), and big groups. Nice quiet street, family oriented community close to public transportation. Walking distance to fine dining and entertainment Walking distance to two subway stations. Easy access to downtown Boston and Cambridge",Dorchester,Walking distance to two subway stations. Easy access to downtown Boston and Cambridge,39459066,Kensley,f,Boston,MA,02124,United States,42.296405967112435,-71.06156265178616,Condominium,Entire home/apt,2.0,5.0,4.0,300.0,5.87,93.0,8,strict
11584799,Sunish & Giulia's Boston room on T,"Beautiful bedroom (Sunish's) with full size bed awaits your visit in a beautiful and eclectic apartment around the corner from the red line subway. The neighborhood is safe, quiet, diverse and convenient; you can hop on the subway and get anywhere in town in just a short ride. Welcoming home decorated with treasures collected from the four corners of the world. Comes with a sweet kitty who will love you the moment you walk in and a friendly and welcoming host who will make sure you are as comfortable and happy as can be during your visit. :) Guest share the full home/apartment with the exception of the other bedrooms. As much or as little as you wish. :) Diverse, quiet, residential neighborhood two minutes walk to the subway; fast easy commute to anywhere in the city. There are a few great coffee shops and restaurants nearby (some of the best Vietnamese restaurants in the US) but the neighborhood is more quiet and residential overall; a quick drive or subway ride takes you anywhere in ",Dorchester,"Very convenient. My apartment is around the corner from the subway (the red line is just a two minutes walk from the home).  The red line is the best subway line in Boston, it takes you to JFK/UMASS, South Station, Downtown, Park Street (Emerson College, Suffolk University...) and most of town within 15-20 minutes. Kendall, MIT, Harvard, etc are within 30-40 minutes, direct as well! Very easy and convenient commute to anywhere in town.",57812241,Alexia,t,Boston,MA,02124,United States,42.293237360904996,-71.06401141159243,Apartment,Private room,1.0,1.0,1.0,85.0,1.78,100.0,2,moderate
771309,Room for rent in shared apartment,"Fully-furnished bedroom (approximately 14'x12') in beautiful, huge (1600 square feet) 3BR apartment available January 1st. Bedroom comes equipped with full-sized bed, nightstand, desk, and dresser drawers & closet. Kitchen has stainless appliances and marble counter-tops, and is equipped with garbage disposal and dishwasher, in addition to normal kitchen equipment (stove, oven, fridge/freezer (with ice maker), juicer, smoothie-maker, coffee-maker, etc.). Current roommates are both males, 33 and 27. Living room and dining room are fully furnished; living room has 50"" HDTV, dining room has been converted to half-office, half music room. Parking is on the street right outside the house and is very easy - no permit required. Back patio is newly re-done with brick and has patio furniture, including a grill and a hot tub (hot tub is accessible all year round). Laundry is in the basement and is free (no coin-op). Looking for a clean, chill, drama-free roommate, male or female. Smoking outdoor",Dorchester,"Very close to the T (subway), also parking is easy and no permit is required.",239850,Theodore,f,Boston,MA,02125,United States,42.30805304392168,-71.04966350518264,Apartment,Private room,1.0,1.0,1.0,58.0,0.04,100.0,1,moderate
8291550,beautifully renovated 1st floor apt,great location on a small dead end street.  close to everything but quietly hidden away.  newly updated with stainless stain appliances and comes with an in unit washer and dryer.  We are a 5-7 minute walk to the red line with front door parking,Dorchester,0,43717277,Andy,f,Boston,MA,02122,United States,42.29490127700488,-71.05770269661876,Condominium,Entire home/apt,1.0,3.0,3.0,150.0,1.0,100.0,4,moderate
1944976,1 room with queen bed in Boston...,"...in apartment on second floor of two family house in friendly neighborhood with landlord living downstairs. It comes with a shared bathroom. On street parking is available. We live in a double decker with the landlord living downstairs. The room is bright and airy. There is space for putting your clothes in a drawer and some for hanging on the door. Guests are welcome to use kitchen utensils for preparing food. The living room is equipped with a few books and a TV for entertainment. Please ask me first if you want to use any of my things. I like to chat with my guests in the morning while we have a cup of coffee or tea. However, we will interact as much or as little as you like. Our neighborhood is very friendly, green, quiet and diverse. The Harbor Board Walk starts just opposite the house which will give you the opportunity to walk along the beach, passing UMASS, the JFK Library all the way to Castle Island (10 km). During the summer, enjoy a boat ride departing directly opposite f",Dorchester,"By car, we are about 5 min away from I-93 exit 15 and about 15 min away from the airport without traffic. The T (red line) is a 10 min walk away. It brings you directly to South Station/downtown Boston (4 stops), MIT (7 stops) and Harvard Square (9 stops).  Walking around is convenient and a great way to explore the neighborhood, too. There is on street parking available.",10060070,Diana,f,Boston,MA,02125,United States,42.31160697799131,-71.04612721949835,Apartment,Private room,1.0,1.0,1.0,76.0,0.3,80.0,1,moderate
11258721,Lovely Private Room with Air Bed,"Unfurnished Private Room w/ Airbed sharing All common areas with students or professionals. Laundromat, Cleaners, Food, Market Shops near. House Distance from T: 5-10 mins walk to Red Line station.  Train Rides: 15 min to Downtown Boston, 20 to MIT Unfurnished Private Room with Air Bed/Air Mattress, sharing All common areas with students and/or professionals.  Laundromat, Dry Cleaners  close by, Food, Market Shops near by. =>  House Distance from Train:  5 - 10 mins walk to train station.  Train Rides: 15 mins to Downtown Boston, 20 min to MIT, 25 mins to MGH, 30 min to Longwood Hospitals Beth Israel, Harvard Medical School, Brigham & Woman, 30 mins to Harvard Square. =>  NOTE: 1st and 2nd floors are occupied with students, recent college graduates, young professionals,   ie: (Teacher, Para-Legal, Finance, Marketing, Sales, College student) all commute by the Red Line. =>  The Red line train is 5-10 minutes walk from the house and it takes 20 minutes to go to downtown Boston.  There is",Dorchester,"1) Access to the Red line which takes you Downtown Crossings, Financial Districts, MIT, MGH, Harvard Square, beyond Cambridge. 2) MBTA bus takes to all around the city, to train stations.  3) Access to the Purple Line (Commuter Line) which takes you straight to South Station.",16186589,Marie,f,Boston,MA,02121,United States,42.30461743472364,-71.07082864037285,Apartment,Private room,1.0,1.0,1.0,37.0,0.8,90.0,1,moderate
3294152,"Garden apartment near subway, beach","Delicously cool one-bedroom apartment opens onto large deck, giant trees and hillside garden; charming Victorian hill-top house. Quiet residential neighborhood,  fast walk to subway station, four stops to historic and financial center.     You enter via a new deck with table and chairs and a gas grille; the deck is shady, and overlooks the back garden and hillside.   Nice decor inside--new blue carpeting, comfortable new blue sofa, fun oval cherrywood table, super-comfortable bed, Japanese framed prints and Italian lithographs on walls. Surprisingly spacious. You can open up the bedroom and sitting room to eachother via folding doors, or keep them separate.  Both tables and desk space available, so you can both check your email at the same time! Apartment rent includes heat, hot water, cable, WIFI and laundry facilities,plus fully equipped galley kitchen, completely furnished living room, bedroom with study alcove, plenty of closet space, sheets and towels and blankets, memory foam dou",Dorchester,"We are only 8 minutes walk to Savin Hill Station on the reliable and safe Red Line. From there it is only a few stops to historic center of Boston and the Freedom Trail and museums. Great location for researchers/medical people as it is only 15 minutes' subway ride to MGH and a ten-minute bus ride to BU medical center/dental school on the very frequent #8 bus. Financial district also a very short subway ride away; easy subway ride to all the Red Line universities such as Harvard, Lesley, MIT. (note: we are not near the Longwood medical area, just the MGH and BU medical areas).  Bikes are also usually available for an additional fee and deposit.",9898255,Jessica,f,Boston,MA,02125,United States,42.314908788625026,-71.0621883389839,Apartment,Entire home/apt,1.0,1.0,1.0,130.0,2.89,87.0,4,moderate
8717204,Spacious Apartment Near the Subway,"This 1300sqft two-bedroom apartment, with private entrance, includes two bedrooms, two full bathrooms, living room, dining room and kitchen. Additional amenities include a 47"" LCD TV with premium cable, gas grill, street parking, minutes from train! This 1300sqft two-bedroom apartment, with private entrance, includes two bedrooms, two full bathrooms, living room with ample seating space, dining room and kitchen. Additional amenities include a 47"" LCD TV with premium cable, gas grill, street parking, small TVs in both bedrooms, and minutes from train! Guests will be able to access the entire space. If available, we are willing to help guests. There is street parking available for drivers, and the property is minutes from I-93. Also, the property is about a 5-10 minute walk from two redline MBTA train stations. If the internet hangs, you may need to reset the wireless router. You can find the router on top of the shorter desk in the 2nd bedroom. There is an on/off switch on the back of t",Dorchester,"There is street parking available for drivers, and the property is minutes from I-93. Also, the property is about a 5-10 minute walk from two redline MBTA train stations.",25424192,Yonatan,f,Boston,MA,02122,United States,42.29473076368444,-71.06111949307655,Apartment,Entire home/apt,2.0,2.0,2.0,180.0,2.73,90.0,4,moderate
13239143,Small Room Renovated House Walk/Bus to Redline,"Close to Fields Corner station (Red Line) and Four Corners/Geneva Commuter Rail Station.  Renovated and clean house.  Good for solo adventurers and business travelers. Direct access to Downtown via Redline subway and commuter rail. Gut-Renovation was completed in February, 2016. Almost everything in the house is new including the appliances. No washer and drier in the house. A laundromat and a supermarket are located nearby. Strong and solid Wifi connection Full use of kitchen and bathroom (shared) We are friendly, mature and considerate roommates (mixed gender) : highly professional in our respective fields : health care, medical school, higher education : We are all relatively new to this area and have different hours and schedules, doing our own things, but sometimes we dine out together and enjoy BBQ in the back yard. Peaceful and orderly neighborhood. Near the house are ; an elementary school, a supermarket, a laundromat, many different kinds of restaurants. A large shopping area ",Dorchester,"A Redline subway station (Fields Corner) is about 13-minute walk and about 7 minutes on bus. A commuter rail station (Four Corners/Geneva Ave) is about 4-minute walk. Both lines have direct access to downtown Boston. The location is very convenient to commute to MGH, MIT, Harvard etc.",18517776,Huggy,f,Boston,MA,02121,United States,42.30613474700478,-71.07287448194877,Apartment,Private room,1.0,1.0,1.0,35.0,0.67,100.0,1,strict
13861258,Shared room in vibrant South Dorchester,Commuters dream! My place is close to Ashmont Station located along the red line. My place is good for solo adventurers.,Dorchester,0,50782486,Payton,f,Boston,MA,02124,United States,42.284524650586526,-71.05654046330514,Condominium,Shared room,1.0,1.0,1.0,51.0,0.48,100.0,1,flexible
8536127,Bird Street Gated Residence,Gated 4 Bedroom Residence Bedrooms: 4 Beds Bathrooms: 2 Baths Parking: Yes Laundry: In Unit Floor: 2 floors of living space Property Type: Single Family House Large single family home fully equipped with many amenities such as laundry in unit and wi-fi. This property is close to Public Transportation with access to the bus line minutes from the front door.  Off street parking is also available.,Dorchester,0,39459066,Kensley,f,Boston,MA,02125,United States,42.313331655411204,-71.06585709564061,House,Entire home/apt,2.0,4.0,4.0,225.0,1.82,75.0,8,strict
6881541,"Charming 3BR, 1BA- 5 min to Boston","Convenient, easily accessible location to Boston’s finest tourist attractions.  Minutes from UMASS Boston, JFK Library, Cambridge, Harvard/MIT and other universities, Bayside Expo and Conference Center, Boston Harbor and  Downtown Crossing. Our house is situated in the outer skirt of Dorchester.  The apartment is on the first floor of a two-family Colonial house with beautiful landscaping and very well maintained. Offering modern day amenities, cleanliness, comfort and conveniences- perfect for families with children and big groups. With the convenience of this location and comforts of this apartment, your short or long-term stay in Boston will be comfortable and memorable! -Comfortable living room with 48' flat screen TV with cable. -Full size kitchen with marble countertop includes stainless steel oven, refrigerator, microwave, coffee brewer, toaster and tea kettle.  Stocked with cutlery, plates, bowls, coffee cups/glasses and wine glasses. Kitchen also has a 40' TV with cable for yo",Dorchester,"Enjoy a 12 minute walk to public transportation (Fields Corner station-Red Line) and zip into Downtown, Boston!  The house is conveniently a few minutes from William T Morrissey Blvd and Interstate 93. 5 miles to Downtown Crossing, Boston, MA 5.5 to Copley, Boston   5.5 miles to Museum of Fine Arts, Boston 5.9 miles to New England Aquarium 6.7 miles to Museum of Science 9 miles to John B. Hynes Veterans Memorial Convention Center Red line is the most convenient line in Boston subway. It connects Field's Corner to South Station, Downtown Crossing, MGH Hospital, MIT and Harvard Square. Kennedy Library, UMASS Boston, Expo Center, Castle Island Fort Ocean and Pleasure Bay Beach is less than 10 minutes away. South Bay Shopping Center is a 10 min drive or by you can get there by subway (OfficeMax, Marshalls, Old Navy, Target, Bed Bath & Beyond, TJ Maxx, Stop & Shop Market...)",13124709,Thomas & Jenny,f,Boston,MA,02122,United States,42.2947307585787,-71.05525941750982,Apartment,Entire home/apt,1.0,3.0,4.0,199.0,1.83,88.0,7,strict
3344322,"Sea view, near metro & city center!","The Eagles' nest room is up at the top of our four story charming Victorian house, which is at the top of a high hill overlooking the bay; you can see sailboats and the harbor islands from the desk, as well as huge leafy trees full of birds.    Ocean views from most windows, ocean breezes, high ceilings and wood floors, crown mouldings, carved fireplaces, and custom Victorian decor distinguish this charming home. People have compared it to the Weazely's house in Harry Potter--something fascinating around every corner, with books, games, and artwork left behind by the world travellers, artists, engineers and medical people who have lived here. The house combines the homey comfort of a vintage farm house (it was a wedding present from the farmer who owned the hill to his daughter, in 1880, and still has the farmhouse-style kitchen) with the elegance of art nouveau-style decor in the bedrooms and shared areas--paintings, elegant carved fireplaces, colored glass and bay windows, and more. ",Dorchester,"Close to shops and good restaurants, only eight minutes walk to Red Line subway. Walk or bike to several beaches and bike trails (we can rent you some bikes!), or take a quick subway ride to see the historic Boston center or visit the cultural and academic areas of Boston. We are a quick subway ride on the Red Line to the financial district, MGH, Boston Common and the Freedom Trail, MIT, UMass Boston, the Kennedy Library, South Boston, Lesley, Harvard, and more; or take a ten minute bus ride to the BU medical center and medical school. Several restaurants within walking distance with ""best of Boston"" write-ups, also grocery stores, ice cream shop, and breakfast cafe on the way to the subway station. Fifteen minutes from Santander Bank headquarters and the Italian consulate.  ",9898255,Jessica,f,Boston,MA,02125,United States,42.31254826432297,-71.06227257063642,House,Private room,2.5,1.0,1.0,75.0,1.22,91.0,2,flexible
7454966,"Umass, City, MGH, Longwood, BWH (A)","Welcome to our international home, we have hosted many students and visitors from around the world. Private rooms with shared kitchen and bath. Best location, less than 2 mins to train, 5 mins to beach , restaurants, shops, market Best location, close to everything. We are less than 2 mins walk to JFK /Umass redline station, 5 mins to the beach, market, restaurant, and shops, 10 mins to downtown Boston , 15 mins to MGH, 20 mins to Harvard and MIT, free shuttle bus 30 mins to Longwood area hospital ( Beth Israel , Brigham & Woman) Less than 2 mins to JFK/Umass station, free shuttle to Umass. 10 mins to Downtown Boston, 15 mins to MGH, 30 mins free shuttle to Longwood hospital ( Beth Isreal, Brigham & Woman) From airport: Take the silver line for free to south station which is the redline to JFK/Umass about 30 mins 5 mins free shuttle to JFK Library  5 mins walk to Carson Beach with walking path, beach for swimming Only a few mins to Highway 93 which take you to Downtown, or Cape Cod",Dorchester,"From airport: Take the silver line for free to south station which is the redline to JFK/Umass about 30 mins 5 mins free shuttle to JFK Library  5 mins walk to Carson Beach with walking path, beach for swimming Only a few mins to Highway 93 which take you to Downtown, or Cape Cod",16442921,Orchid,f,Boston,MA,02125,United States,42.31981840583648,-71.05454610802093,Apartment,Private room,1.0,1.0,1.0,69.0,0.68,82.0,2,strict
12593869,Private Bdr3 with Airbed,"My place is close to Ashmont and Shawmut Red Line Train Stations, close to Dorchester Court House and Codman Square Health Center on Washington St.  My place is good for business travelers. ==> Private BDR with Airbed w/ shared kitchen, bathroom & living room. 3 min walk to Corner MBTA Bus Stop, 10 min walk to T; food, market shops near by, Train: 20 min to MGH, 30 min to Children, BI & BW hospitals, Downtown Financial District. No Pets! Private Room with Airbed sharing All common areas with students and/or professionals.  Laundromat, Dry Cleaners, Food, Market Shops, Health Center near by. => House Distance from Train:  5 - 10 mins walk to train station.  Train Rides: 15 mins to Downtown Boston, 20 min to MIT, 25 mins to MGH, 30 min to Longwood Hospitals Beth Israel, Harvard Medical School, Brigham & Woman, 30 mins to Harvard Square.   => The Red line train is 5-10 minutes walk from the house and it takes 20 minutes to go to downtown Boston. ==> Guest can take #19 Bus at the corner T ",Dorchester,"==> Guest can take #19 Bus at the corner T Stop to Ashmont Station(URL HIDDEN) ""OR"" ==> Guest can Walk 10 - 15 minutes to Shawmut T station",16186589,Marie,f,Boston,MA,02124,United States,42.28482106088894,-71.07315060395814,Apartment,Private room,1.0,1.0,1.0,31.0,0.78,90.0,1,moderate
10426124,"Spacious, comfy, Downtown 15 min.","A beautiful Victorian apartment in Dorchester. The home is a three minute walk to the commuter rail and red/orange bus lines. The home is a 15 minute ride to South Station/ Downtown Boston. Off st. parking. Walking distance to Franklin Park Zoo. Perfect for families! The Space This is a spacious apartment has high ceilings, hardwood floors, lots of light. Huge kitchen + dining room. Dreamy queen bed. Located walking distance to Franklin Park Zoo and Golf Course.  There are a boatload of restaurants in the neighborhood including but not limited to: American, Jamaican, Dominican, and Chinese.  DETAILS: - High ceilings and hardwood floors. Lots of light! - Spacious living room has a super-comfortable pull-out couch — where you'll want to lounge in the sunlight all day. - Living room is full of books! - Spacious kitchen with table and chairs, oven, range, microwave,  etc. Guests will have access to the entire room including the extra large kitchen, living and dining rooms and back yard. I ",Dorchester,It is a 3 minute walk to the commuter rail 15 minute ride to down town/ South Station and accessible to the red and orange lines via bus.  Off street parking is available in the driveway.,53699829,Kathy,f,Boston,MA,02121,United States,42.31498684907553,-71.06664344625693,House,Entire home/apt,1.0,3.0,3.0,84.0,2.39,81.0,5,moderate
14389002,Studio apartment in Fort Point,Fort Point Loft. 1 Bedroom/1 Bath. 2 Platform beds (Queen and Full),South Boston Waterfront,0,74670037,Fort Point,f,Boston,MA,02210,United States,42.348400431160115,-71.04713107925505,Apartment,Entire home/apt,1.0,1.0,2.0,329.0,1.0,100.0,4,moderate
10138792,Luxury 2 br on the Waterfront,Within walking distance to a strip of great restaurants and the water front.  High Rise building with great views and full access to the roof top.,South Boston Waterfront,0,18202088,Beantown Suites,f,Boston,MA,02210,United States,42.349506095500395,-71.04761291955536,Apartment,Entire home/apt,2.0,2.0,2.0,129.0,0.93,96.0,4,moderate
10905777,South Boston Industrial Loft,"Only steps to Broadway station (redline) and the Boston Waterfront, Southie is the ideal location to reach any part of the city from a neighborhood as fun and diverse as it is famous.",South Boston Waterfront,0,56520305,Mike,f,Boston,MA,02127,United States,42.33964959616425,-71.04625093764452,Condominium,Entire home/apt,1.0,1.0,2.0,200.0,0.22,100.0,2,flexible
7225201,Master bed/bath in lux Seaport bldg,"315 on A is a beautiful property in Boston's Fort Point neighborhood in downtown. This top floor listing is for the master bed/bath in a 2 bed unit w/ Washer and Dryer, Wifi, Cable, Fitness Center, Rooftop Lounge, and Sleeps up to 2 ppl. This is one of the most unique floorplans in a newly constructed, fully equipped and full service luxury building close to Convention Center, World Trade Center and lots of new wonderful restaurants. Close to public transit, parking available inexpensively. This unit has water and city views-only unit like this in the building).  -Zipcar on-side  -20th floor lounge (with grill, pool table and coffee/latte/espresso bar)  -24/7 gym  -24/7 concierge  -Resident lounge  -Conference rooms  -Parking via fob access  -Washer & dryer in unit  -Fully furnished with high-end furnishings  -non-smoking  -Flat screen television.  -Locking door  -Private en suite bathroom with tub accessible only from bedroom. Gym  Conceierge  Resident Penthouse club lounge  Conferenc",South Boston Waterfront,Public transportation is readily available as well as direct connection to the airport. Whether in the city or airport you will not be disappointed. There is a Zipcar parking spot on-site.,845174,Casey,f,Boston,MA,02210,United States,42.34787963606974,-71.04965606695976,Loft,Private room,1.0,1.0,1.0,170.0,0.08,80.0,2,strict
13514017,Amazing Two Bedroom w/Boston Skyline Views!,"My place is close to Faneuill Hall, Logan Airport, The North End, Downtown Crossing, Financial District, China Town, Back Bay, South Station, Fenway Park, Boston Garden. You’ll love my place because of the location, the views, the coziness, the people, and AMENITIES!. My place is good for couples, solo adventurers, business travelers, families (with kids), big groups, and furry friends (pets).",South Boston Waterfront,0,66378068,Gabe,f,Boston,MA,02210,United States,42.35067613654681,-71.04617638169022,Apartment,Entire home/apt,1.0,2.0,2.0,295.0,6.36,92.0,6,strict
11648688,Boston Harbor View 1 BR Furnished Suite,"Northern Boulevard brings stylish living to the Boston waterfront. With brand new renovated apartments and amenities, you will find everything here to fit your lifestyle. We hope you find your stay relaxing and enjoyable. It is our commitment and passion to meet and exceed your expectations.  Located in the heart of the trendy Seaport District, explore many of the exciting activities around like the Harpoon Brewery or New England Aquarium. At night,enjoy a gorgeous Harbor view from your room. Suites are located in privately owned residences with spectacular views of the luxurious Seaport District and the Boston Harbor. These one bedroom suites include brand new kitchens with stainless steel appliances and coffee maker. The spacious one bedrooms have memory foam mattresses with ample closet space. The living room is furnished with stylish furniture, hardwood floors, and a sofa bed. Roku televisions are setup with many channels including Hulu and Netflix. Relax with central AC/heat. A wa",South Boston Waterfront,"MBTA: Silver Line Station with direct service to South Station and Logan International Airport terminals Water Transportation: Bay State Cruise Company, Boston Seaport Boat Charters, Charles Riverboat Company, City Water Taxi, Rowes Wharf Water Transport and Water Taxi, Spirit Harbor Cruises Airports: Logan International Airport",47664830,Pelican Executive Suites,f,Boston,MA,02210,United States,42.34806598463925,-71.04014163569666,Apartment,Entire home/apt,1.0,1.0,2.0,250.0,0.44,80.0,4,strict
13450880,Private bedroom in Lux 2-bed Apart,"Private bedroom in luxury 2 bed apartment with huge windows in the hottest area of Boston. 5 minute walk to downtown and 5 minute walk to BCEC Convention Center.  Fantastic restaurants and hot spots walking distance to apartment.   T stops/south station nearby. Super comfy memory foam beds. Elevator Excellent bedroom with plenty of closet space - large bathroom and extremely comfortable memory foam yogabed.  Brand new Kitchen and large living space Everything in apartment.  Wifi etc Been around the city for many years and know all it spots, restaurants etc. I am here to help with any questions or recommendations. Fantastic restaurants and hot night spots all around.  Walking distance to everything including downtown and BCEC South station and T stops walking distance",South Boston Waterfront,South station and T stops walking distance,64969164,Patrick,f,Boston,MA,02210,United States,42.35078332264486,-71.04768246335634,Apartment,Private room,1.0,1.0,2.0,149.0,2.63,100.0,2,strict
14843783,2 Bedroom Seaport Apartment with City Views!,"Modern, sleek 2 bedroom apartment in Boston's beautiful Seaport! Views of Boston sky line.  All new appliances.  Furnished with a large, comfortable couch, a dining set and a fully stocked kitchen.  Guests can also access building's gym and 20th floor roof deck.  Awesome nightspots and restaurants less than 100 yards from building's door in Boston's trendiest neighborhood. Near to high tech and financial hubs and easy reach to academia. Open, spacious floor plan.  One bedroom has private bathroom.  Large windows that feature Boston skyline. Guests have access to the entire space, including the kitchen, utensils appliance. This area is superbly located and is one of the cool ""hot"" spots in the city. It is also a lovely walking area being so close to the harbor front. Public transport could not be more convenient with both the Red and Silver Lines less than a 10 minute walk plus plentiful Uber availability--- you should be able to get to all parts of Boston via the nearby public transit ",South Boston Waterfront,"Public transport could not be more convenient with both the Red and Silver Lines less than a 10 minute walk plus plentiful Uber availability--- you should be able to get to all parts of Boston via the nearby public transit options. Airport is 10 minutes by car, 20 minutes by Silver Line. Convention Center and South Station are less than a 10 minute walk. Boston Common and Faneuil Hall are less than 20 minute walk.",3715298,Alex,f,Boston,MA,02210,United States,42.34800058222892,-71.04818192087524,Apartment,Entire home/apt,2.0,2.0,2.0,349.0,3.0,100.0,5,flexible
13221129,Boston 1BR Lux Furnished Apt,"This Apt offers residents a fully equipped kitchen, spacious floor plan, and exclusive onsite amenities such as a Sky Deck, a terrace with BBQ grills and fire pit, Residents’ lounge with billiards room, open workspaces, Private dining and event space, restaurants, shops, and many more. 1 Bed, 1 Bath, Sleeps 3 When Boston Harbor meets lavish living the result is this luxury building. This newly constructed 15,000 sq ft luxury high rise perfectly positioned in the heart of Boston’s Seaport Square. Sitting in the nexus of the bustling Financial District, burgeoning Seaport, and historic Fort Point, the building offers the largest collection of amenities in the Fort Point/Seaport area. The first floor is completely dedicated to restaurants and shops. There is an innovation lab with smart technology, and 18th floor Sky Deck, and a state-of-the-art fitness center complete with a wellness center for group classes and a boxing area. Not only does it have truly unparalleled amenities, the livin",South Boston Waterfront,"When Boston Harbor meets lavish living the result is this luxury building. This newly constructed 15,000 sq ft luxury high rise perfectly positioned in the heart of Boston’s Seaport Square. Sitting in the nexus of the bustling Financial District, burgeoning Seaport, and historic Fort Point, the building offers the largest collection of amenities in the Fort Point/Seaport area. The first floor is completely dedicated to restaurants and shops. There is an innovation lab with smart technology, and 18th floor Sky Deck, and a state-of-the-art fitness center complete with a wellness center for group classes and a boxing area. Not only does it have truly unparalleled amenities, the living spaces are beyond compare. The oversized windows offer spectacular views of the city skyline and the Boston Harbor, the kitchens come fully-equipped with granite countertops and stainless steel appliances, and the floors are all hardwood. Watermark Seaport has so much to do within its newly erected walls tha",30283594,Kara,f,Boston,MA,02210,United States,42.35331087209511,-71.04600110247998,Apartment,Entire home/apt,1.0,1.0,1.0,189.0,0.38,100.0,3,strict
10051357,Gorgeous 2BR On Boston Harbor,"Luxury high-rise apt. with unparalleled amenity package. Features first floor restaurants and shops, residents’ lounge and private dining and event space and State of the art fitness center. Close proximity to South Station and easy access to harbor. Our luxury high-rise apt. is conveniently located in the heart of Boston's Seaport Square, the unique location on Boston Harbor where the Financial District, the Seaport, and Fort Point all meet.  Our unparalleled amenity package includes: Garage parking 24 Hour Concierge State of the art fitness center Wellness studio for yoga and group classes Fitness on Demand™ Boxing area 18th floor Sky Deck First floor restaurants and shops Residents’ lounge with billiards room and open workspaces  Private dining and event space Close proximity to South Station and easy access to harbor. Hubway™ bike share station on premises and Convenient Zipcar™ access. When Boston Harbor meets lavish living the result is this luxury building. This newly constructe",South Boston Waterfront,"When Boston Harbor meets lavish living the result is this luxury building. This newly constructed 15,000 sq ft luxury high rise perfectly positioned in the heart of Boston’s Seaport Square. Sitting in the nexus of the bustling Financial District, burgeoning Seaport, and historic Fort Point, the building offers the largest collection of amenities in the Fort Point/Seaport area. The first floor is completely dedicated to restaurants and shops. There is an innovation lab with smart technology, and 18th floor Sky Deck, and a state-of-the-art fitness center complete with a wellness center for group classes and a boxing area. Not only does it have truly unparalleled amenities, the living spaces are beyond compare. The oversized windows offer spectacular views of the city skyline and the Boston Harbor, the kitchens come fully-equipped with granite countertops and stainless steel appliances, and the floors are all hardwood. Watermark Seaport has so much to do within its newly erected walls tha",30283594,Kara,f,Boston,MA,02210,United States,42.352625417231664,-71.04744291537813,Apartment,Entire home/apt,2.0,2.0,2.0,199.0,0.2,100.0,5,strict
